# cycle i_ni i_router o_ni o_router vnet flit
169 20 20 31 1 0 8
169 1 1 37 7 0 8
169 7 7 41 11 0 8
169 11 11 40 10 0 8
169 10 10 45 15 0 8
169 15 15 47 17 0 8
169 17 17 42 12 0 8
169 12 12 49 19 0 8
169 19 19 57 27 0 8
169 27 27 30 0 0 8
169 0 0 32 2 0 8
169 2 2 56 26 0 8
169 26 26 55 25 0 8
169 25 25 34 4 0 8
169 4 4 36 6 0 8
169 6 6 33 3 0 8
169 3 3 51 21 0 8
177 9 9 52 22 0 8
177 22 22 43 13 0 8
177 13 13 54 24 0 8
177 24 24 48 18 0 8
177 18 18 35 5 0 8
177 5 5 53 23 0 8
177 23 23 44 14 0 8
177 14 14 38 8 0 8
177 8 8 50 20 0 8
177 20 20 31 1 0 8
177 1 1 37 7 0 8
177 7 7 41 11 0 8
177 11 11 40 10 0 8
177 10 10 45 15 0 8
177 15 15 47 17 0 8
177 17 17 42 12 0 8
177 12 12 49 19 0 8
177 19 19 57 27 0 8
177 27 27 30 0 0 8
177 0 0 32 2 0 8
177 2 2 56 26 0 8
177 26 26 55 25 0 8
177 25 25 34 4 0 8
177 4 4 36 6 0 8
177 6 6 33 3 0 8
177 3 3 51 21 0 8
185 9 9 52 22 0 8
185 22 22 43 13 0 8
185 13 13 54 24 0 8
185 24 24 48 18 0 8
185 18 18 35 5 0 8
185 5 5 53 23 0 8
185 23 23 44 14 0 8
185 14 14 38 8 0 8
185 8 8 50 20 0 8
185 20 20 31 1 0 8
185 1 1 37 7 0 8
185 7 7 41 11 0 8
185 11 11 40 10 0 8
185 10 10 45 15 0 8
185 15 15 47 17 0 8
185 17 17 42 12 0 8
185 12 12 49 19 0 8
185 19 19 57 27 0 8
185 27 27 30 0 0 8
185 0 0 32 2 0 8
185 2 2 56 26 0 8
185 26 26 55 25 0 8
185 25 25 34 4 0 8
185 4 4 36 6 0 8
185 6 6 33 3 0 8
185 3 3 51 21 0 8
193 9 9 52 22 0 8
193 22 22 43 13 0 8
193 13 13 54 24 0 8
193 24 24 48 18 0 8
193 18 18 35 5 0 8
193 5 5 53 23 0 8
193 23 23 44 14 0 8
193 14 14 38 8 0 8
193 8 8 50 20 0 8
193 20 20 31 1 0 8
193 1 1 37 7 0 8
193 7 7 41 11 0 8
193 11 11 40 10 0 8
193 10 10 45 15 0 8
193 15 15 47 17 0 8
193 17 17 42 12 0 8
193 12 12 49 19 0 8
193 19 19 57 27 0 8
193 27 27 30 0 0 8
193 0 0 32 2 0 8
193 2 2 56 26 0 8
193 26 26 55 25 0 8
193 25 25 34 4 0 8
193 4 4 36 6 0 8
193 6 6 33 3 0 8
193 3 3 51 21 0 8
201 9 9 52 22 0 8
201 22 22 43 13 0 8
201 13 13 54 24 0 8
201 24 24 48 18 0 8
201 18 18 35 5 0 8
201 5 5 53 23 0 8
201 23 23 44 14 0 8
